============================================================================================================
Arguments =
	approach: icarl
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 5
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_icarl_result10t
	save_models: False
	seed: 2
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	lamb: 1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 50
============================================================================================================
WARNING: ../miniimagenet_icarl_result10t/miniimagenet_icarl already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  3.3s | Train: skip eval | Valid: time=  0.5s loss=3.820, TAw acc= 16.0% | *
| Epoch  92, time=  1.4s | Train: skip eval | Valid: time=  1.6s loss=1.413, TAw acc= 53.2% | lr=5.0e-02
| Epoch  93, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.542, TAw acc= 51.4% |
| Epoch  94, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.542, TAw acc= 52.8% |
| Epoch  95, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.490, TAw acc= 52.4% |
| Epoch  96, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.352, TAw acc= 54.6% | *
| Epoch  97, time=  1.4s | Train: skip eval | Valid: time=  1.6s loss=1.523, TAw acc= 51.2% |
| Epoch  98, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.590, TAw acc= 49.8% |
| Epoch  99, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.666, TAw acc= 46.4% |
| Epoch 100, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.517, TAw acc= 48.4% |
| Selected 500 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.395 | TAw acc= 54.4%, forg=  0.0%| TAg acc= 54.4%, forg=  0.0% <<<
Save at ../miniimagenet_icarl_result10t/miniimagenet_icarl
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=7.217, TAw acc= 43.0% | *
| Epoch   2, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=7.048, TAw acc= 47.6% | *
| Epoch   3, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=16.330, TAw acc= 42.4% |
| Epoch   4, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=7.131, TAw acc= 49.6% |
| Epoch   5, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=7.094, TAw acc= 48.6% |
| Epoch   6, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=7.062, TAw acc= 50.2% |
| Epoch   7, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=7.043, TAw acc= 52.0% | *
| Epoch   8, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=6.930, TAw acc= 55.6% | *
| Epoch   9, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=7.070, TAw acc= 52.4% |
| Epoch  10, time=  1.8s | Train: skip eval | Valid: time=  1.1s loss=7.006, TAw acc= 57.4% |
| Epoch  11, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.972, TAw acc= 53.0% |
| Epoch  12, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=7.232, TAw acc= 50.6% |
| Epoch  13, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.975, TAw acc= 56.6% | lr=5.0e-02
| Epoch  14, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.995, TAw acc= 55.6% |
| Epoch  15, time=  2.7s | Train: skip eval | Valid: time=  0.7s loss=7.045, TAw acc= 55.4% |
| Epoch  16, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=7.018, TAw acc= 56.8% |
| Epoch  17, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.995, TAw acc= 53.8% |
| Epoch  18, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=6.966, TAw acc= 53.8% | lr=5.0e-02
| Epoch  19, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=6.952, TAw acc= 54.8% |
| Epoch  20, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=7.023, TAw acc= 55.6% |
| Epoch  21, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.995, TAw acc= 54.2% |
| Epoch  22, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=6.920, TAw acc= 56.8% | *
| Epoch  23, time=  2.0s | Train: skip eval | Valid: time=  1.5s loss=6.985, TAw acc= 58.8% |
| Epoch  24, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=7.056, TAw acc= 57.4% |
| Epoch  25, time=  1.8s | Train: skip eval | Valid: time=  0.9s loss=6.993, TAw acc= 54.6% |
| Epoch  26, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=7.045, TAw acc= 54.8% |
| Epoch  27, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=6.920, TAw acc= 57.6% | lr=5.0e-02
| Epoch  28, time=  2.7s | Train: skip eval | Valid: time=  0.8s loss=7.070, TAw acc= 56.0% |
| Epoch  29, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.991, TAw acc= 54.8% |
| Epoch  30, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=6.915, TAw acc= 58.6% | *
| Epoch  31, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=7.034, TAw acc= 56.4% |
| Epoch  32, time=  2.6s | Train: skip eval | Valid: time=  0.7s loss=7.060, TAw acc= 57.2% |
| Epoch  33, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=7.010, TAw acc= 57.6% |
| Epoch  34, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.855, TAw acc= 61.4% | *
| Epoch  35, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=7.057, TAw acc= 55.4% |
| Epoch  36, time=  2.1s | Train: skip eval | Valid: time=  0.9s loss=6.972, TAw acc= 58.2% |
| Epoch  37, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=7.063, TAw acc= 55.0% |
| Epoch  38, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.978, TAw acc= 57.6% |
| Epoch  39, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=7.089, TAw acc= 56.8% | lr=5.0e-02
| Epoch  40, time=  1.7s | Train: skip eval | Valid: time=  1.6s loss=7.005, TAw acc= 59.2% |
| Epoch  41, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=7.023, TAw acc= 59.6% |
| Epoch  42, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=7.091, TAw acc= 55.4% |
| Epoch  43, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=7.010, TAw acc= 57.8% |
| Epoch  44, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=7.066, TAw acc= 58.4% | lr=5.0e-02
| Epoch  45, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=6.889, TAw acc= 60.0% |
| Epoch  46, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.980, TAw acc= 58.4% |
| Epoch  47, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=7.043, TAw acc= 58.8% |
| Epoch  48, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.853, TAw acc= 59.0% | *
| Epoch  49, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=6.935, TAw acc= 59.6% |
| Epoch  50, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=7.142, TAw acc= 54.6% |
| Epoch  51, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=6.967, TAw acc= 60.2% |
| Epoch  52, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.960, TAw acc= 57.2% |
| Epoch  53, time=  1.9s | Train: skip eval | Valid: time=  1.5s loss=6.922, TAw acc= 60.4% | lr=5.0e-02
| Epoch  54, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.961, TAw acc= 57.6% |
| Epoch  55, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=7.082, TAw acc= 57.6% |
| Epoch  56, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=6.926, TAw acc= 58.4% |
| Epoch  57, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=7.069, TAw acc= 58.2% |
| Epoch  58, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=6.907, TAw acc= 59.0% | lr=5.0e-02
| Epoch  59, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.922, TAw acc= 61.4% |
| Epoch  60, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.905, TAw acc= 59.4% |
| Epoch  61, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.961, TAw acc= 56.6% |
| Epoch  62, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.954, TAw acc= 59.2% |
| Epoch  63, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.879, TAw acc= 59.4% | lr=5.0e-02
| Epoch  64, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=7.071, TAw acc= 57.4% |
| Epoch  65, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=6.984, TAw acc= 58.6% |
| Epoch  66, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=7.188, TAw acc= 57.2% |
| Epoch  67, time=  2.8s | Train: skip eval | Valid: time=  0.8s loss=6.945, TAw acc= 59.8% |
| Epoch  68, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=7.102, TAw acc= 56.6% | lr=5.0e-02
| Epoch  69, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.963, TAw acc= 58.4% |
| Epoch  70, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.972, TAw acc= 61.2% |
| Epoch  71, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=6.962, TAw acc= 60.4% |
| Epoch  72, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=7.065, TAw acc= 56.4% |
| Epoch  73, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.985, TAw acc= 58.6% | lr=5.0e-02
| Epoch  74, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.947, TAw acc= 58.6% |
| Epoch  75, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.962, TAw acc= 60.8% |
| Epoch  76, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=7.100, TAw acc= 56.6% |
| Epoch  77, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=6.994, TAw acc= 57.8% |
| Epoch  78, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=7.106, TAw acc= 56.8% | lr=5.0e-02
| Epoch  79, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=6.921, TAw acc= 61.0% |
| Epoch  80, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=6.917, TAw acc= 59.8% |
| Epoch  81, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=6.986, TAw acc= 58.2% |
| Epoch  82, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=7.137, TAw acc= 56.4% |
| Epoch  83, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.839, TAw acc= 63.6% | *
| Epoch  84, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=6.965, TAw acc= 58.2% |
| Epoch  85, time=  2.5s | Train: skip eval | Valid: time=  0.9s loss=7.051, TAw acc= 57.2% |
| Epoch  86, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=7.084, TAw acc= 55.8% |
| Epoch  87, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=7.000, TAw acc= 61.4% |
| Epoch  88, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.923, TAw acc= 60.8% | lr=5.0e-02
| Epoch  89, time=  2.8s | Train: skip eval | Valid: time=  0.6s loss=6.954, TAw acc= 60.0% |
| Epoch  90, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=6.846, TAw acc= 62.2% |
| Epoch  91, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=7.010, TAw acc= 61.6% |
| Epoch  92, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=6.851, TAw acc= 62.0% |
| Epoch  93, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=6.895, TAw acc= 62.0% | lr=5.0e-02
| Epoch  94, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=6.870, TAw acc= 61.6% |
| Epoch  95, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.922, TAw acc= 60.4% |
| Epoch  96, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=6.904, TAw acc= 59.8% |
| Epoch  97, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=7.049, TAw acc= 59.8% |
| Epoch  98, time=  2.8s | Train: skip eval | Valid: time=  0.8s loss=6.956, TAw acc= 60.2% | lr=5.0e-02
| Epoch  99, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=7.039, TAw acc= 59.6% |
| Epoch 100, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=6.904, TAw acc= 59.4% |
| Selected 1000 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=3.053 | TAw acc= 53.9%, forg=  0.5%| TAg acc= 44.3%, forg= 10.1% <<<
>>> Test on task  1 : loss=6.740 | TAw acc= 62.6%, forg=  0.0%| TAg acc= 52.0%, forg=  0.0% <<<
Save at ../miniimagenet_icarl_result10t/miniimagenet_icarl
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  3.2s | Train: skip eval | Valid: time=  0.7s loss=11.230, TAw acc= 59.8% | *
| Epoch   2, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=11.153, TAw acc= 61.0% | *
| Epoch   3, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=11.092, TAw acc= 65.6% | *
| Epoch   4, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=11.087, TAw acc= 67.0% | *
| Epoch   5, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=11.115, TAw acc= 64.6% |
| Epoch   6, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=11.106, TAw acc= 66.6% |
| Epoch   7, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=10.988, TAw acc= 66.2% | *
| Epoch   8, time=  2.3s | Train: skip eval | Valid: time=  0.9s loss=13.048, TAw acc= 50.2% |
| Epoch   9, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=11.185, TAw acc= 66.2% |
| Epoch  10, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=11.304, TAw acc= 65.6% |
| Epoch  11, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=11.169, TAw acc= 65.8% |
| Epoch  12, time=  2.1s | Train: skip eval | Valid: time=  0.9s loss=11.086, TAw acc= 69.2% | lr=5.0e-02
| Epoch  13, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=11.065, TAw acc= 66.4% |
| Epoch  14, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=11.379, TAw acc= 62.8% |
| Epoch  15, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=11.097, TAw acc= 66.8% |
| Epoch  16, time=  2.2s | Train: skip eval | Valid: time=  1.0s loss=11.046, TAw acc= 68.6% |
| Epoch  17, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=11.050, TAw acc= 68.2% | lr=5.0e-02
| Epoch  18, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=11.148, TAw acc= 64.0% |
| Epoch  19, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=11.070, TAw acc= 63.8% |
| Epoch  20, time=  2.1s | Train: skip eval | Valid: time=  0.9s loss=11.022, TAw acc= 67.8% |
