============================================================================================================
Arguments =
	approach: icarl
	batch_size: 100
	clipping: 10000
	datasets: ['mnist']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 4
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 2
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 5
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../mnist_icarl_result5t
	save_models: False
	seed: 123
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	lamb: 1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 500
============================================================================================================
WARNING: ../mnist_icarl_result5t/mnist_icarl already exists!
[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  5.1s | Train: skip eval | Valid: time=  0.7s loss=0.007, TAw acc= 99.8% | *
| Epoch  65, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=0.001, TAw acc=100.0% | lr=5.0e-02
| Epoch  66, time=  2.4s | Train: skip eval | Valid: time=  0.9s loss=0.001, TAw acc= 99.9% |
| Epoch  67, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  68, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.006, TAw acc= 99.7% |
| Epoch  69, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc=100.0% |
| Epoch  70, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=0.000, TAw acc=100.0% | lr=5.0e-02
| Epoch  71, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% | *
| Epoch  72, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.000, TAw acc=100.0% |
| Epoch  73, time=  2.3s | Train: skip eval | Valid: time=  0.4s loss=0.001, TAw acc= 99.9% |
| Epoch  74, time=  2.2s | Train: skip eval | Valid: time=  0.9s loss=0.001, TAw acc= 99.9% |
| Epoch  75, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=0.000, TAw acc=100.0% |
| Epoch  76, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.000, TAw acc=100.0% | lr=5.0e-02
| Epoch  77, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% |
| Epoch  78, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% |
| Epoch  79, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.000, TAw acc=100.0% |
| Epoch  80, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% |
| Epoch  81, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% | lr=5.0e-02
| Epoch  82, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% |
| Epoch  83, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% |
| Epoch  84, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% |
| Epoch  85, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.000, TAw acc=100.0% |
| Epoch  86, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.001, TAw acc=100.0% | lr=5.0e-02
| Epoch  87, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% |
| Epoch  88, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% |
| Epoch  89, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.8% |
| Epoch  90, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc= 99.9% |
| Epoch  91, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% | lr=5.0e-02
| Epoch  92, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc=100.0% |
| Epoch  93, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc= 99.9% |
| Epoch  94, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.010, TAw acc= 99.8% |
| Epoch  95, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.005, TAw acc= 99.9% |
| Epoch  96, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc= 99.9% | lr=5.0e-02
| Epoch  97, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc= 99.9% |
| Epoch  98, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.000, TAw acc=100.0% |
| Epoch  99, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.001, TAw acc= 99.9% |
| Epoch 100, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.003, TAw acc= 99.8% |
| Selected 1000 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.000 | TAw acc=100.0%, forg=  0.0%| TAg acc=100.0%, forg=  0.0% <<<
Save at ../mnist_icarl_result5t/mnist_icarl
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  3.2s | Train: skip eval | Valid: time=  0.9s loss=1.019, TAw acc= 99.1% | *
| Epoch   2, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.661, TAw acc= 99.7% | *
| Epoch   3, time=  3.0s | Train: skip eval | Valid: time=  0.7s loss=0.648, TAw acc= 99.7% | *
| Epoch   4, time=  3.2s | Train: skip eval | Valid: time=  0.8s loss=0.610, TAw acc= 99.9% | *
| Epoch   5, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.627, TAw acc= 99.7% |
| Epoch   6, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.587, TAw acc= 99.9% | *
| Epoch   7, time=  2.9s | Train: skip eval | Valid: time=  0.9s loss=0.601, TAw acc= 99.9% |
| Epoch   8, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.801, TAw acc= 95.7% |
| Epoch   9, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=0.573, TAw acc= 99.8% | *
| Epoch  10, time=  3.0s | Train: skip eval | Valid: time=  1.1s loss=0.587, TAw acc= 99.9% |
| Epoch  11, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.604, TAw acc= 99.8% |
| Epoch  12, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.586, TAw acc= 99.7% |
| Epoch  13, time=  3.0s | Train: skip eval | Valid: time=  1.0s loss=0.575, TAw acc= 99.9% |
| Epoch  14, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.575, TAw acc= 99.8% | lr=5.0e-02
| Epoch  15, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.571, TAw acc= 99.8% | *
| Epoch  16, time=  3.0s | Train: skip eval | Valid: time=  1.1s loss=0.591, TAw acc= 99.7% |
| Epoch  17, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.583, TAw acc= 99.8% |
| Epoch  18, time=  3.3s | Train: skip eval | Valid: time=  0.5s loss=0.570, TAw acc= 99.8% | *
| Epoch  19, time=  3.0s | Train: skip eval | Valid: time=  1.2s loss=0.563, TAw acc= 99.9% | *
| Epoch  20, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.566, TAw acc= 99.8% |
| Epoch  21, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.579, TAw acc= 99.9% |
| Epoch  22, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=0.602, TAw acc= 99.8% |
| Epoch  23, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.598, TAw acc= 99.8% |
| Epoch  24, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=0.565, TAw acc= 99.8% | lr=5.0e-02
| Epoch  25, time=  3.2s | Train: skip eval | Valid: time=  1.0s loss=0.581, TAw acc= 99.8% |
| Epoch  26, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.571, TAw acc= 99.8% |
| Epoch  27, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.560, TAw acc= 99.8% | *
| Epoch  28, time=  3.1s | Train: skip eval | Valid: time=  1.2s loss=0.581, TAw acc= 99.8% |
| Epoch  29, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.567, TAw acc= 99.8% |
| Epoch  30, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.578, TAw acc= 99.8% |
| Epoch  31, time=  3.1s | Train: skip eval | Valid: time=  1.1s loss=0.574, TAw acc= 99.8% |
| Epoch  32, time=  2.9s | Train: skip eval | Valid: time=  0.7s loss=0.579, TAw acc= 99.7% | lr=5.0e-02
| Epoch  33, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.602, TAw acc= 99.8% |
| Epoch  34, time=  3.1s | Train: skip eval | Valid: time=  1.0s loss=0.571, TAw acc= 99.8% |
| Epoch  35, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.564, TAw acc= 99.8% |
| Epoch  36, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.563, TAw acc= 99.8% |
| Epoch  37, time=  3.2s | Train: skip eval | Valid: time=  0.8s loss=0.566, TAw acc= 99.8% | lr=5.0e-02
| Epoch  38, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.567, TAw acc= 99.8% |
| Epoch  39, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.630, TAw acc= 99.8% |
| Epoch  40, time=  2.9s | Train: skip eval | Valid: time=  1.0s loss=0.574, TAw acc= 99.8% |
| Epoch  41, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.567, TAw acc= 99.8% |
| Epoch  42, time=  2.9s | Train: skip eval | Valid: time=  0.5s loss=0.598, TAw acc= 99.8% | lr=5.0e-02
| Epoch  43, time=  3.1s | Train: skip eval | Valid: time=  1.2s loss=0.612, TAw acc= 99.8% |
| Epoch  44, time=  3.2s | Train: skip eval | Valid: time=  0.5s loss=0.572, TAw acc= 99.8% |
| Epoch  45, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.585, TAw acc= 99.8% |
| Epoch  46, time=  3.1s | Train: skip eval | Valid: time=  0.8s loss=0.568, TAw acc= 99.8% |
| Epoch  47, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.574, TAw acc= 99.8% | lr=5.0e-02
| Epoch  48, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.571, TAw acc= 99.8% |
| Epoch  49, time=  3.0s | Train: skip eval | Valid: time=  1.1s loss=0.571, TAw acc= 99.8% |
| Epoch  50, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.568, TAw acc= 99.9% |
| Epoch  51, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.581, TAw acc= 99.8% |
| Epoch  52, time=  3.0s | Train: skip eval | Valid: time=  1.1s loss=0.567, TAw acc= 99.8% | lr=5.0e-02
| Epoch  53, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.624, TAw acc= 99.8% |
| Epoch  54, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.589, TAw acc= 99.8% |
| Epoch  55, time=  3.1s | Train: skip eval | Valid: time=  1.1s loss=0.594, TAw acc= 99.8% |
| Epoch  56, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.639, TAw acc= 99.8% |
| Epoch  57, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.570, TAw acc= 99.8% | lr=5.0e-02
| Epoch  58, time=  3.0s | Train: skip eval | Valid: time=  1.0s loss=0.561, TAw acc= 99.8% |
| Epoch  59, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.577, TAw acc= 99.8% |
| Epoch  60, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.565, TAw acc= 99.8% |
| Epoch  61, time=  3.1s | Train: skip eval | Valid: time=  1.1s loss=0.567, TAw acc= 99.8% |
| Epoch  62, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.558, TAw acc= 99.9% | *
| Epoch  63, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.564, TAw acc= 99.8% |
| Epoch  64, time=  3.0s | Train: skip eval | Valid: time=  1.0s loss=0.570, TAw acc= 99.8% |
| Epoch  65, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.584, TAw acc= 99.8% |
| Epoch  66, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.631, TAw acc= 99.9% |
| Epoch  67, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=0.556, TAw acc=100.0% | *
| Epoch  68, time=  2.9s | Train: skip eval | Valid: time=  0.5s loss=0.564, TAw acc= 99.9% |
| Epoch  69, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.567, TAw acc= 99.9% |
| Epoch  70, time=  3.1s | Train: skip eval | Valid: time=  1.0s loss=0.590, TAw acc= 99.9% |
| Epoch  71, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.564, TAw acc= 99.9% |
| Epoch  72, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.559, TAw acc= 99.9% | lr=5.0e-02
| Epoch  73, time=  2.9s | Train: skip eval | Valid: time=  1.0s loss=0.568, TAw acc= 99.9% |
| Epoch  74, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=0.577, TAw acc= 99.9% |
| Epoch  75, time=  2.9s | Train: skip eval | Valid: time=  0.5s loss=0.600, TAw acc= 99.9% |
| Epoch  76, time=  3.0s | Train: skip eval | Valid: time=  1.5s loss=0.566, TAw acc= 99.9% |
| Epoch  77, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.562, TAw acc=100.0% | lr=5.0e-02
| Epoch  78, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.629, TAw acc=100.0% |
| Epoch  79, time=  3.0s | Train: skip eval | Valid: time=  1.1s loss=0.559, TAw acc= 99.9% |
| Epoch  80, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=0.572, TAw acc= 99.8% |
| Epoch  81, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=0.558, TAw acc= 99.9% |
| Epoch  82, time=  3.2s | Train: skip eval | Valid: time=  1.0s loss=0.573, TAw acc= 99.9% | lr=5.0e-02
| Epoch  83, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.579, TAw acc= 99.9% |
| Epoch  84, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.572, TAw acc= 99.9% |
| Epoch  85, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.592, TAw acc= 99.8% |
| Epoch  86, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.595, TAw acc= 99.8% |
| Epoch  87, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.574, TAw acc= 99.9% | lr=5.0e-02
| Epoch  88, time=  3.1s | Train: skip eval | Valid: time=  1.1s loss=0.563, TAw acc= 99.9% |
| Epoch  89, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.566, TAw acc= 99.8% |
| Epoch  90, time=  3.0s | Train: skip eval | Valid: time=  0.7s loss=0.557, TAw acc= 99.8% |
| Epoch  91, time=  3.0s | Train: skip eval | Valid: time=  1.0s loss=0.554, TAw acc= 99.9% | *
| Epoch  92, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.571, TAw acc= 99.8% |
| Epoch  93, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.568, TAw acc= 99.8% |
| Epoch  94, time=  3.0s | Train: skip eval | Valid: time=  1.2s loss=0.579, TAw acc= 99.9% |
| Epoch  95, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.558, TAw acc= 99.8% |
| Epoch  96, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.558, TAw acc= 99.7% | lr=5.0e-02
| Epoch  97, time=  3.1s | Train: skip eval | Valid: time=  1.0s loss=0.568, TAw acc= 99.8% |
| Epoch  98, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.563, TAw acc= 99.8% |
| Epoch  99, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.562, TAw acc= 99.8% |
| Epoch 100, time=  3.1s | Train: skip eval | Valid: time=  1.0s loss=0.562, TAw acc= 99.9% |
| Selected 2000 train exemplars, time=  0.1s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.017 | TAw acc= 99.8%, forg=  0.2%| TAg acc= 98.9%, forg=  1.1% <<<
>>> Test on task  1 : loss=0.613 | TAw acc= 99.9%, forg=  0.0%| TAg acc= 98.9%, forg=  0.0% <<<
Save at ../mnist_icarl_result5t/mnist_icarl
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  3.5s | Train: skip eval | Valid: time=  0.5s loss=1.017, TAw acc= 99.6% | *
| Epoch   2, time=  3.6s | Train: skip eval | Valid: time=  0.6s loss=1.003, TAw acc= 99.5% | *
| Epoch   3, time=  4.1s | Train: skip eval | Valid: time=  0.6s loss=1.049, TAw acc= 99.7% |
| Epoch   4, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=0.974, TAw acc= 99.5% | *
| Epoch   5, time=  3.3s | Train: skip eval | Valid: time=  0.8s loss=1.058, TAw acc= 99.7% |
| Epoch   6, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=1.014, TAw acc= 99.8% |
| Epoch   7, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=0.945, TAw acc= 99.8% | *
| Epoch   8, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.960, TAw acc= 99.6% |
| Epoch   9, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.966, TAw acc= 99.8% |
| Epoch  10, time=  3.3s | Train: skip eval | Valid: time=  0.8s loss=0.960, TAw acc= 99.9% |
| Epoch  11, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=0.982, TAw acc= 99.0% |
| Epoch  12, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.941, TAw acc= 99.7% | *
| Epoch  13, time=  3.5s | Train: skip eval | Valid: time=  0.5s loss=0.948, TAw acc= 99.8% |
| Epoch  14, time=  4.2s | Train: skip eval | Valid: time=  0.5s loss=0.934, TAw acc= 99.7% | *
| Epoch  15, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.939, TAw acc= 99.7% |
| Epoch  16, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.958, TAw acc= 99.8% |
| Epoch  17, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=0.947, TAw acc= 99.7% |
| Epoch  18, time=  3.3s | Train: skip eval | Valid: time=  0.5s loss=0.960, TAw acc= 99.7% |
| Epoch  19, time=  4.0s | Train: skip eval | Valid: time=  0.7s loss=0.938, TAw acc= 99.8% | lr=5.0e-02
| Epoch  20, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=0.923, TAw acc= 99.6% | *
| Epoch  21, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.922, TAw acc= 99.7% | *
| Epoch  22, time=  3.6s | Train: skip eval | Valid: time=  0.6s loss=0.966, TAw acc= 99.7% |
